Address,Price,Date,Url,Lat,Lon,LSOACode,LowerLayerSuperOutputArea,ConstituencyCode
"Long Mynd Road, Northfield, Birmingham, West Midlands, B31",160000,2019-09-08,https://www.rightmove.co.uk/property-for-sale/property-80288630.html,52.4258165287022,-1.97716180881916,E01009496,Birmingham 109B,E14000565
"Manorford Avenue, West Bromwich",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73696945.html,52.5471792356006,-1.97002123890487,E01009948,Sandwell 039B,E14001029
"Lyme Green Road, Birmingham",160000,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-82755695.html,52.4879484141322,-1.79878890518626,E01009094,Birmingham 054C,E14000568
"Orphanage Road, Erdington, Birmingham",196950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64550676.html,52.5274652388588,-1.8314787799563,E01033632,Birmingham 023F,E14000561
"Leominster Road, Tyseley, Birmingham B11 3BH",170000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-84664214.html,52.4458647224523,-1.85268193509219,E01033641,Birmingham 140G,E14000562
"Long Mynd Road, Northfield, Birmingham, West Midlands, B31",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-80288630.html,52.4258165287022,-1.97716180881916,E01009496,Birmingham 109B,E14000565
"Mayfield Close, Catshill. Bromsgrove",175000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64817307.html,52.3680866464618,-2.06090637438108,E01032127,Bromsgrove 007A,E14000605
"Island Road, BIRMINGHAM",185000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-58285290.html,52.5098665318886,-1.95516498865583,E01009272,Birmingham 036B,E14000566
"Minstead Road, Erdington, Birmingham, West Midlands, B24",180000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-74144617.html,52.5099634805797,-1.85291010995341,E01009401,Birmingham 031F,E14000561
"Macdonald Close, Tividale, Oldbury",170000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-63240642.html,52.516701900346,-2.0357659984783,E01010069,Sandwell 016E,E14001030
"Handley Grove, Birmingham, B31 5JH",169950,2019-10-05,https://www.rightmove.co.uk/property-for-sale/property-85177163.html,52.4070295047414,-1.99951508635214,E01033633,Birmingham 125G,E14000565
"Mckean Road, Oldbury, West Midlands, B69",174950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83366177.html,52.5060985196038,-2.01292145613792,E01010017,Sandwell 024A,E14001030
"Hayes Lane, Stourbridge, West Midlands, DY9 8QP",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-63274686.html,52.4637115484795,-2.10313422605286,E01009833,Dudley 032A,E14000976
"Lewis Road, Oldbury, B68",195000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-63890808.html,52.4640261271374,-2.00569668484013,E01010022,Sandwell 037B,E14001016
"Kempson Road, Birmingham",180000,2019-09-08,https://www.rightmove.co.uk/property-for-sale/property-64916763.html,52.5062924874795,-1.80150451352329,E01009080,Birmingham 038B,E14000563
"Madresfield Drive, Halesowen, B63",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64527027.html,52.4439680465062,-2.04983023463942,E01009806,Dudley 039F,E14000722
"Longlands Close, Kings Norton",179950,2019-09-09,https://www.rightmove.co.uk/property-for-sale/property-64943571.html,52.3965910800965,-1.95145815476486,E01009112,Birmingham 127C,E14000565
"Hellier Avenue, Tipton",175000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-65332320.html,52.5220911388202,-2.04888737939809,E01010069,Sandwell 016E,E14001030
"Hengham Road, Birmingham",175000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83907146.html,52.4732800551458,-1.79031703235311,E01009514,Birmingham 062B,E14000568
"Mulwych Road, Tile Cross",96000,2019-10-15,https://www.rightmove.co.uk/property-for-sale/property-82510106.html,52.481320741005,-1.76362738271633,E01009301,Birmingham 057D,E14000563
"Marsham Road, Birmingham",199950,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-65197323.html,52.4110228282028,-1.88881560751899,E01008976,Birmingham 121A,E14000567
"Kent Road, Wednesbury",180000,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-64319802.html,52.556352489355,-1.99361447782053,E01009962,Sandwell 004A,E14001029
"Hengham Road, West Midlands, ., B26",185000,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-84922391.html,52.4710246711124,-1.78591139833807,E01009517,Birmingham 062D,E14000568
"Neston Grove, Stechford, Birmingham",190000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-63242337.html,52.4772811918242,-1.81783044995381,E01009513,Birmingham 066F,E14000568
"Marsh End, Birmingham, West Midlands, B38",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83802071.html,52.3985561054113,-1.92661811447197,E01009110,Birmingham 128B,E14000565
"Meeting Street, Wednesbury",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64736628.html,52.5539222834693,-2.02709466557309,E01010090,Sandwell 005A,E14001030
"Mickleover Road, Ward End, Birmingham, B8",180000,2019-11-04,https://www.rightmove.co.uk/property-for-sale/property-66156129.html,52.4941875991831,-1.82129562189358,E01009481,Birmingham 044D,E14000563
"Padstow Road, Birmingham",189950,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-65035611.html,52.5238388435779,-1.81130051732516,E01009098,Birmingham 025C,E14000561
"Kettlehouse Road, Birmingham",170000,2019-10-03,https://www.rightmove.co.uk/property-for-sale/property-82664495.html,52.5552198604588,-1.88682992121498,E01009222,Birmingham 008B,E14000566
"Lindridge Road, Birmingham",185000,2019-10-17,https://www.rightmove.co.uk/property-for-sale/property-74816143.html,52.5270621219257,-1.86803513978975,E01009126,Birmingham 026A,E14000561
"Kimberley Walk, Minworth",175000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-82944731.html,52.5306012806883,-1.77161816741377,E01009441,Birmingham 021B,E14000985
"Highters Heath Lane, Birmingham, West Midlands, B14",175000,2019-10-17,https://www.rightmove.co.uk/property-for-sale/property-65821722.html,52.4109170995283,-1.87308570229953,E01008942,Birmingham 117A,E14000567
"New John Street, Halesowen",195000,2019-10-01,https://www.rightmove.co.uk/property-for-sale/property-65423664.html,52.4710323910905,-2.03778964775032,E01009795,Dudley 026C,E14000722
"Melia Drive, Wednesbury",179950,2019-09-27,https://www.rightmove.co.uk/property-for-sale/property-65345100.html,52.5539253271335,-2.00408648724541,E01010092,Sandwell 003E,E14001029
"Middlemore Road, Birmingham",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64574928.html,52.4089093148558,-1.95614884164204,E01009205,Birmingham 120A,E14000565
"Higgins Lane, Quinton, Birmingham",190000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-84353822.html,52.4578230595774,-1.99465832032422,E01009249,Birmingham 080A,E14000560
"Kings Road, Birmingham, B44",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-62016342.html,52.5539646130313,-1.89037286797817,E01009224,Birmingham 008C,E14000566
"Mason Road, Birmingham",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-61693839.html,52.5246835720367,-1.83517417217937,E01009007,Birmingham 023D,E14000561
"Ninfield Road, Acocks Green",165000,2019-11-06,https://www.rightmove.co.uk/property-for-sale/property-71753062.html,52.4502436204886,-1.83295033692248,E01009029,Birmingham 090E,E14000568
"Pakefield Road, B30",199950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-82635950.html,52.4121211804324,-1.91204120923395,E01008975,Birmingham 118D,E14000567
"Lindridge Road, Erdington, Birmingham, B23",185000,2019-10-15,https://www.rightmove.co.uk/property-for-sale/property-61914747.html,52.5270621219257,-1.86803513978975,E01009126,Birmingham 026A,E14000561
"Middleton Road, Kings Heath, Birmingham",199950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-77848355.html,52.4291831073663,-1.88921124226174,E01009179,Birmingham 104D,E14000562
"Pakefield Road, Kings Norton, Birmingham, B30",194950,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-83844308.html,52.4121211804324,-1.91204120923395,E01008975,Birmingham 118D,E14000567
"Highfield Lane, Halesowen",180000,2019-10-21,https://www.rightmove.co.uk/property-for-sale/property-85770863.html,52.4483675971391,-2.06160606781731,E01009732,Dudley 039A,E14000722
"Linden Avenue, Birmingham",175000,2019-10-27,https://www.rightmove.co.uk/property-for-sale/property-75032188.html,52.5418664390463,-1.94540102277794,E01010013,Sandwell 012C,E14001029
"Kings Road, Great Barr, BIRMINGHAM",180000,2019-09-08,https://www.rightmove.co.uk/property-for-sale/property-74018536.html,52.5534225972703,-1.88757196786463,E01009224,Birmingham 008C,E14000566
"Mincing Lane, Rowley Regis",190000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-82635851.html,52.4833490528974,-2.03647500470576,E01009930,Sandwell 033B,E14000722
"Kilcote Road, Shirley, Solihull",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-71492260.html,52.4069543650559,-1.86662914902468,E01010218,Solihull 021A,E14000931
"Lingfield Avenue, Great Barr,Birmingham",170000,2019-10-19,https://www.rightmove.co.uk/property-for-sale/property-65858631.html,52.5469522697541,-1.89009536828904,E01009226,Birmingham 017A,E14000566
"Nash Close, Rowley Regis",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-77090732.html,52.4724688092214,-2.04353230616166,E01009932,Sandwell 033D,E14000722
"Hollifast Lane, Birmingham, B24",190000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64321872.html,52.5322978561607,-1.81671870581849,E01009005,Birmingham 025A,E14000561
"Park Lane, Wednesbury, WS10",110000,2019-09-27,https://www.rightmove.co.uk/property-for-sale/property-74236006.html,52.5622847929088,-2.01647868915034,E01010087,Sandwell 001C,E14001030
"Oak Lane, West Bromwich",160000,2019-11-04,https://www.rightmove.co.uk/property-for-sale/property-65773056.html,52.5179658628437,-2.00334609530077,E01009987,Sandwell 019B,E14001029
"Outmore Road, Birmingham",200000,2019-09-08,https://www.rightmove.co.uk/property-for-sale/property-84497798.html,52.476411084001,-1.78176286943158,E01009512,Birmingham 062A,E14000568
"Linton Walk, Birmingham, West Midlands, B23",170000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-72131536.html,52.5188823238603,-1.86894382661655,E01009411,Birmingham 030B,E14000561
"Lord Street, Walsall",160000,2019-10-27,https://www.rightmove.co.uk/property-for-sale/property-85770341.html,52.5693873270168,-1.98815367557757,E01010336,Walsall 034A,E14001012
"Oak Road, Oldbury",200000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-63074565.html,52.4658242629858,-2.00039795426789,E01010023,Sandwell 037C,E14001016
"Hindhead Road, Birmingham",180000,2019-10-15,https://www.rightmove.co.uk/property-for-sale/property-74794195.html,52.4163910600404,-1.86410124211229,E01008941,Birmingham 115C,E14000567
"Holly Hill Road, Rubery/Rednal, Birmingham, B45",159950,2019-09-28,https://www.rightmove.co.uk/property-for-sale/property-64029852.html,52.4091870589839,-2.00377822368639,E01009174,Birmingham 119C,E14000565
"Kings Road, Kings Heath, B14",178950,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-65458254.html,52.4245231512485,-1.90642846855684,E01008966,Birmingham 107E,E14000567
"OLDBURY, TIVIDALE, Regent Drive",166950,2019-10-21,https://www.rightmove.co.uk/property-for-sale/property-85318856.html,52.510671314981,-2.0549157221627,E01010081,Sandwell 022D,E14001030
"Kingshurst Road, Northfield, Birmingham, West Midlands, B31",190000,2019-10-27,https://www.rightmove.co.uk/property-for-sale/property-75038551.html,52.4106209951509,-1.96717289558072,E01009219,Birmingham 120E,E14000565
"Muirfield Gardens, Kings Norton, Birmingham, B38",165000,2019-11-06,https://www.rightmove.co.uk/property-for-sale/property-75288058.html,52.4040500829401,-1.94512952716392,E01009118,Birmingham 127E,E14000565
"Ninfield Road, BIRMINGHAM",200000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-73678075.html,52.4502436204886,-1.83295033692248,E01009029,Birmingham 090E,E14000568
"Norley Grove, Billesley, Birmingham, West Midlands, B13",200000,2019-10-19,https://www.rightmove.co.uk/property-for-sale/property-74497018.html,52.4274516319046,-1.86656741765056,E01008933,Birmingham 105A,E14000567
"Lockington Croft, HALESOWEN",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-62949855.html,52.4599795170932,-2.01717572719338,E01009800,Dudley 036A,E14000722
"King George Close, Bromsgrove",190000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64464552.html,52.3448896467408,-2.0654249003245,E01032161,Bromsgrove 010D,E14000605
"Pear Tree Road, Birmingham, B34",160000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-65040663.html,52.4965445991402,-1.77960117219251,E01009309,Birmingham 045E,E14000563
"Norwich Croft, Birmingham, B37",175000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-63696408.html,52.4723061330648,-1.75160394421047,E01010113,Solihull 009D,E14000812
"Oxford Road, Birmingham",200000,2019-10-07,https://www.rightmove.co.uk/property-for-sale/property-65573151.html,52.5236171558458,-1.84431614830949,E01009409,Birmingham 026C,E14000561
"Paganel Road, Birmingham",165000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-85467971.html,52.4439748473373,-1.97023784717475,E01009064,Birmingham 095B,E14000560
"King George Crescent, WALSALL",160000,2019-09-29,https://www.rightmove.co.uk/property-for-sale/property-85183703.html,52.6048913857881,-1.96156560613196,E01010324,Walsall 016D,E14000531
"Peel Street, DUDLEY",190000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-86075021.html,52.506526872218,-2.07185344275618,E01009889,Dudley 015C,E14000671
"Oakcroft Road, Birmingham, B13",163000,2019-10-01,https://www.rightmove.co.uk/property-for-sale/property-65410395.html,52.4283521184594,-1.86788832455463,E01008932,Birmingham 111A,E14000567
"Poppy Avenue, Oldbury",195000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-60885783.html,52.4841618877449,-2.02116117118969,E01010002,Sandwell 030B,E14001016
"Manor House Close, Weoley Castle",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-82328867.html,52.4367838903975,-1.97480265395239,E01009502,Birmingham 101C,E14000565
"Kings Road, Birmingham",190000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73671769.html,52.5218400793597,-1.86112385169962,E01009410,Birmingham 026D,E14000561
"OLDBURY, TIVIDALE, Regent Drive",169950,2019-10-03,https://www.rightmove.co.uk/property-for-sale/property-85318856.html,52.510671314981,-2.0549157221627,E01010081,Sandwell 022D,E14001030
"Penmire Grove, Rushall, WS4 1GD",177500,2019-11-06,https://www.rightmove.co.uk/property-for-sale/property-64601199.html,52.5995901412032,-1.9711669215621,E01010325,Walsall 024C,E14000531
"Oakley Avenue, Aldridge",180000,2019-10-13,https://www.rightmove.co.uk/property-for-sale/property-85573412.html,52.6001090109978,-1.92451126678415,E01010244,Walsall 015D,E14000531
"Racemeadow Crescent, Dudley, DY2 0DX",179950,2019-10-23,https://www.rightmove.co.uk/property-for-sale/property-65924523.html,52.4757722960908,-2.08534803213831,E01009878,Dudley 025E,E14000976
"Meadow Gate, Northfield, Birmingham, B31",190000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-84393485.html,52.4050500782949,-1.9804062198722,E01009207,Birmingham 124B,E14000565
"Howard Road, Birmingham",150000,2019-09-10,https://www.rightmove.co.uk/property-for-sale/property-83370701.html,52.5155072657142,-1.91375120774729,E01009049,Birmingham 032A,E14000566
"Kirkwood Avenue, Erdington, Birmingham",190000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-84025172.html,52.5381781714731,-1.84234807166047,E01009460,Birmingham 018E,E14000561
"Holly Lane, Erdington, Birmingham",200000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-60619146.html,52.5243119863376,-1.82677437106137,E01009008,Birmingham 028A,E14000561
"Lancaster Avenue, Walsall",179950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64539717.html,52.6144874796449,-1.91680665331799,E01010243,Walsall 015C,E14000531
"Howard Road, Handsworth, Birmingham",160000,2019-10-11,https://www.rightmove.co.uk/property-for-sale/property-65660304.html,52.5155072657142,-1.91375120774729,E01009049,Birmingham 032A,E14000566
"Penmire Grove, Walsall, West Midlands, WS4",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-84125321.html,52.5995901412032,-1.9711669215621,E01010325,Walsall 024C,E14000531
"Regent Avenue, Oldbury, B69",180000,2019-09-11,https://www.rightmove.co.uk/property-for-sale/property-63690960.html,52.5112095905119,-2.05727392131322,E01010081,Sandwell 022D,E14001030
"Laburnum Road, Dudley",130000,2019-10-21,https://www.rightmove.co.uk/property-for-sale/property-74796787.html,52.5220672118736,-2.08971206870262,E01009756,Dudley 006B,E14000671
"Katherine Road, Smethwick, B67",190000,2019-10-11,https://www.rightmove.co.uk/property-for-sale/property-65654937.html,52.4784976927008,-1.97595696910797,E01009926,Sandwell 034E,E14001016
"Hullbrook Road, Birmingham, B13",175000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64013982.html,52.4206198793376,-1.86717617394244,E01008938,Birmingham 111D,E14000567
"Humberstone Road, Birmingham",190000,2019-10-29,https://www.rightmove.co.uk/property-for-sale/property-66037035.html,52.5228355385138,-1.80246174627229,E01009098,Birmingham 025C,E14000561
"Larchmere Drive, Hall Green, Birmingham, West Midlands, B28",199950,2019-09-08,https://www.rightmove.co.uk/property-for-sale/property-73108270.html,52.435509415825,-1.83977223944769,E01009030,Birmingham 098D,E14000562
"Margaret Close, Quarry Bank, Brierley Hill, West Midlands, DY5",190000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73274038.html,52.4689155798919,-2.11418672701826,E01009729,Dudley 027E,E14000976
"Kent Road, Wednesbury",185000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64319802.html,52.556352489355,-1.99361447782053,E01009962,Sandwell 004A,E14001029
"Lambeth Road, Kingstanding, Birmingham",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-84318092.html,52.5566673882512,-1.89685604191117,E01009220,Birmingham 008A,E14000566
"Old Farm Road, Birmingham",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-60964479.html,52.4856201784848,-1.80424813486172,E01009095,Birmingham 056A,E14000568
"Pippin Avenue, Halesowen",169995,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-74256115.html,52.46371774002,-2.09577490361869,E01009870,Dudley 032D,E14000976
"Plot 2 ''Clock Tower View'', Northfield Road, Dudley",179950,2019-10-27,https://www.rightmove.co.uk/property-for-sale/property-65524986.html,52.4900691102273,-2.08139937380273,E01009842,Dudley 018B,E14000672
"Overton Road, Acocks Green, Birmingham, West Midlands, B27",170000,2019-10-15,https://www.rightmove.co.uk/property-for-sale/property-65556717.html,52.4329696405007,-1.82389632140292,E01009024,Birmingham 103D,E14000568
"Medina Road, Birmingham",175000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73279801.html,52.452150040066,-1.84662792349967,E01009340,Birmingham 140B,E14000562
"Jackdaw Road, Erdington, Birmingham",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64263744.html,52.5391075351801,-1.8671144656313,E01009121,Birmingham 014A,E14000561
"Packington Avenue, Shard End, Birmingham",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64455213.html,52.4957129852634,-1.76782182258026,E01009310,Birmingham 046D,E14000563
"Lanchester Way, Birmingham",180000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-73367557.html,52.5112349827526,-1.75271086078742,E01010239,Solihull 002C,E14000812
"Regina Avenue, BIRMINGHAM",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83257250.html,52.5433631977695,-1.89777186652772,E01009228,Birmingham 013D,E14000566
"Paddock Lane, Walsall",100000,2019-09-10,https://www.rightmove.co.uk/property-for-sale/property-68095483.html,52.5845773420133,-1.9717670486033,E01010369,Walsall 024D,E14001012
"Kings Road, Stockland Green, Birmingham, West Midlands, B23",170000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-73403827.html,52.5215700373097,-1.86082994150692,E01009412,Birmingham 030C,E14000561
"Olive Hill Road, Halesowen",190000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73486768.html,52.4690554157967,-2.03513826186473,E01009796,Dudley 026D,E14000722
"Plot 2 ''Clock Tower View'', Northfield Road, Dudley",179950,2019-11-02,https://www.rightmove.co.uk/property-for-sale/property-65524986.html,52.4900691102273,-2.08139937380273,E01009842,Dudley 018B,E14000672
"Long Innage, Halesowen, B63",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-61320096.html,52.4610216965145,-2.09459161517046,E01009870,Dudley 032D,E14000976
"Leasowe Road, Rubery, Birmingham, B45",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64709928.html,52.3971385217711,-2.02111900079393,E01032171,Bromsgrove 003C,E14000605
"Lansdowne Street, Winson Green B18 7EE",160000,2019-10-05,https://www.rightmove.co.uk/property-for-sale/property-82205759.html,52.4891797852181,-1.93397878121887,E01009345,Birmingham 053D,E14000564
"Rhone Close, Birmingham, B11",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-56424549.html,52.4473208502453,-1.86768456359964,E01009392,Birmingham 140E,E14000562
"Pollard Road, Birmingham, B27.",160000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-65044161.html,52.4389831167224,-1.81739978904646,E01009021,Birmingham 103C,E14000568
"Knights Road, Birmingham",160000,2019-10-13,https://www.rightmove.co.uk/property-for-sale/property-72680662.html,52.450878864916,-1.83721511427467,E01009026,Birmingham 090C,E14000568
"Olive Lane, Halesowen, Birmingham, West Midlands, B62",180000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-84880157.html,52.4669875450378,-2.03572539322769,E01009796,Dudley 026D,E14000722
"Milcote Road, Bearwood, B67 5BP",199950,2019-10-23,https://www.rightmove.co.uk/property-for-sale/property-85876640.html,52.4768789662842,-1.97345492160292,E01009921,Sandwell 034A,E14001016
"Orchard Road, Bromsgrove",185000,2019-10-27,https://www.rightmove.co.uk/property-for-sale/property-65980224.html,52.3457013467137,-2.06058188576836,E01032160,Bromsgrove 010C,E14000605
"Melbourne Road, Halesowen, West Midlands, B63",185000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-66043677.html,52.4553855326406,-2.0494017127521,E01009734,Dudley 034A,E14000722
"Longhurst Croft, West Heath",189950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-72822484.html,52.392819615506,-1.96365918069731,E01009216,Birmingham 131D,E14000565
"Millhouse Road, Birmingham, B25",160000,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-65193519.html,52.4683939987715,-1.82640483227776,E01008882,Birmingham 066A,E14000568
"Millington Road, Birmingham",180000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-85452557.html,52.5027942493352,-1.80623440535402,E01009083,Birmingham 038D,E14000563
"Peach Ley Road, Birmingham",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83404694.html,52.4281533993028,-1.9745133874916,E01009505,Birmingham 101E,E14000565
"Leysdown Grove, Acocks Green, Solihull, B27 7HX",165500,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-84464018.html,52.4328764361358,-1.82169043094827,E01009025,Birmingham 103E,E14000568
"Paget Road, Pype Hayes",170000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-82872143.html,52.5249234392659,-1.81498066052244,E01009100,Birmingham 025D,E14000561
"Knowle Close, Rednal, B45",169950,2019-11-06,https://www.rightmove.co.uk/property-for-sale/property-66222396.html,52.3938138530551,-1.99246135921665,E01009165,Birmingham 129C,E14000565
"Mogul Lane, Halesowen, West Midlands, B63",182950,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-84709262.html,52.4645249057126,-2.09813169101397,E01009869,Dudley 032C,E14000976
"Portsdown Road, Halesowen, West Midlands, B63",169950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64419897.html,52.4390949474702,-2.08277614903517,E01009812,Dudley 043E,E14000722
"Peach Ley Road, Birmingham",190000,2019-10-03,https://www.rightmove.co.uk/property-for-sale/property-82799693.html,52.4277939228091,-1.97510186067839,E01009496,Birmingham 109B,E14000565
"Peach Ley Road, Selly Oak",185000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73609081.html,52.4281533993028,-1.9745133874916,E01009505,Birmingham 101E,E14000565
"Prestwood Road, Birmingham, B29",164950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-62385681.html,52.4348025318846,-1.96156564218866,E01009504,Birmingham 109D,E14000565
"Lewis Road, Oldbury, B68",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-63890808.html,52.4640261271374,-2.00569668484013,E01010022,Sandwell 037B,E14001016
"Lightwoods Road, Smethwick",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73992544.html,52.4763392646731,-1.97213018399619,E01009921,Sandwell 034A,E14001016
"Minden Grove, Selly Oak",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-74943971.html,52.4373189513867,-1.95920988840538,E01009294,Birmingham 099C,E14000565
"Ringinglow Road, Birmingham",195000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-82141694.html,52.5521798456839,-1.90571548920886,E01009223,Birmingham 013A,E14000566
"Peake Drive, Tipton",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-69612613.html,52.5228999835291,-2.04947781982392,E01010069,Sandwell 016E,E14001030
"Loynells Road, Rednal, Birmingham, B45",199950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64844640.html,52.3939936418148,-2.00759765561421,E01009167,Birmingham 130C,E14000565
"Joseph Nettleford Drive, Birmingham",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-70325473.html,52.4936826115376,-1.95002631783609,E01010063,Sandwell 026D,E14001016
"Nailstone Crescent, Birmingham, West Midlands, B27",160000,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-60741462.html,52.4337736554005,-1.8205101185374,E01009025,Birmingham 103E,E14000568
"Lincoln Road North, Acocks Green",155000,2019-09-08,https://www.rightmove.co.uk/property-for-sale/property-73237024.html,52.4485867549606,-1.80750199386662,E01008891,Birmingham 089B,E14000568
"Kings Road, Kingstanding, B44",180000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-65326152.html,52.5490852563236,-1.86619955766241,E01009129,Birmingham 014C,E14000561
"Laburnum Avenue, Birmingham, B37",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64432155.html,52.4975716602431,-1.75337664064757,E01010146,Solihull 004A,E14000812
"Robert Road, Tipton",200000,2019-09-09,https://www.rightmove.co.uk/property-for-sale/property-74040133.html,52.5318837232084,-2.06246044551148,E01010076,Sandwell 015F,E14001030
"Knowle Road, Rowley Regis, West Midlands",164950,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-82460765.html,52.4872950800879,-2.05989348814185,E01010039,Sandwell 025A,E14000722
"Macdonald Close, Tividale, Oldbury",150000,2019-10-05,https://www.rightmove.co.uk/property-for-sale/property-65521053.html,52.516701900346,-2.0357659984783,E01010069,Sandwell 016E,E14001030
"Monk Road, Birmingham, B8",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64496196.html,52.4914141635201,-1.8304381637529,E01009486,Birmingham 044E,E14000563
"Nethercote Gardens, Shirley",199950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-81165710.html,52.4091816074175,-1.84971684657103,E01010219,Solihull 021B,E14000931
